timestamp,temperature_c,battery_voltage_v,battery_current_a,solar_panel_voltage_v,solar_panel_current_a,cpu_temperature_c,memory_usage_pct,signal_strength_dbm,anomaly
2026-01-03 00:00:00,24.029,27.737,3.373,30.24,3.756,35.895,49.409,-71.436,0
2026-01-03 00:10:00,24.205,27.722,2.985,30.027,4.42,35.172,49.433,-70.273,0
2026-01-03 00:20:00,24.145,27.656,3.055,29.808,4.045,35.445,47.278,-72.115,0
2026-01-03 00:30:00,24.472,27.701,3.079,29.693,4.051,37.096,49.253,-71.329,0
2026-01-03 00:40:00,25.439,27.65,3.19,29.325,3.659,36.015,47.295,-71.158,0
2026-01-03 00:50:00,22.655,27.612,3.147,29.734,3.898,35.511,46.185,-71.494,0
2026-01-03 01:00:00,24.329,27.667,3.352,30.284,3.972,35.068,47.504,-69.974,0
2026-01-03 01:10:00,24.662,27.604,3.292,29.469,3.792,34.514,52.12,-70.168,0
2026-01-03 01:20:00,24.788,27.716,3.23,29.516,4.03,35.039,48.864,-69.527,0
2026-01-03 01:30:00,24.363,27.596,3.181,30.591,4.251,36.158,49.694,-71.313,0
2026-01-03 01:40:00,23.435,27.743,3.203,29.713,3.572,36.881,48.321,-69.461,0
2026-01-03 01:50:00,24.937,27.589,3.044,30.022,3.531,35.679,45.971,-72.527,0
2026-01-03 02:00:00,25.957,27.636,3.242,30.111,3.535,37.414,50.827,-72.543,0
2026-01-03 02:10:00,23.716,27.629,2.997,30.098,4.007,35.614,45.181,-72.319,0
2026-01-03 02:20:00,25.435,27.783,3.222,29.315,3.87,36.03,48.042,-70.836,0
2026-01-03 02:30:00,24.64,27.702,3.255,29.752,3.61,35.389,48.892,-69.388,0
2026-01-03 02:40:00,24.867,27.657,3.128,29.255,3.622,37.078,49.356,-71.536,0
2026-01-03 02:50:00,24.212,27.712,3.072,30.668,3.429,37.996,47.584,-71.368,0
2026-01-03 03:00:00,24.754,27.502,3.132,29.247,3.748,34.943,45.534,-71.037,0
2026-01-03 03:10:00,25.937,27.665,2.73,29.434,3.473,36.11,47.353,-70.071,0
2026-01-03 03:20:00,25.472,27.827,3.099,29.436,3.477,37.434,47.399,-71.311,0
2026-01-03 03:30:00,26.314,27.676,3.039,29.278,3.631,35.3,47.308,-71.357,0
2026-01-03 03:40:00,25.963,27.669,3.036,30.28,3.453,36.947,50.399,-72.31,0
2026-01-03 03:50:00,25.482,27.706,3.116,30.662,3.425,37.507,46.422,-71.359,0
2026-01-03 04:00:00,26.431,27.733,3.011,29.657,3.457,36.629,49.103,-69.237,0
2026-01-03 04:10:00,25.553,27.5,2.872,29.375,3.598,37.045,48.801,-70.517,0
2026-01-03 04:20:00,25.86,27.524,2.98,29.069,3.752,38.051,50.2,-71.49,0
2026-01-03 04:30:00,25.106,27.675,2.994,29.785,3.525,38.239,48.188,-69.093,0
2026-01-03 04:40:00,25.394,27.6,2.987,29.781,3.555,36.67,49.808,-71.253,0
2026-01-03 04:50:00,24.891,27.761,2.981,29.688,3.342,36.333,48.031,-68.82,0
2026-01-03 05:00:00,26.104,27.63,3.074,30.02,3.228,36.062,49.081,-68.812,0
2026-01-03 05:10:00,24.618,27.499,2.807,30.11,3.489,37.62,45.552,-70.402,0
2026-01-03 05:20:00,26.021,27.552,2.946,30.116,3.382,35.782,43.467,-72.238,0
2026-01-03 05:30:00,25.369,27.433,3.068,29.927,3.055,36.718,48.855,-67.663,0
2026-01-03 05:40:00,26.352,27.633,2.692,29.688,3.265,37.043,48.912,-69.916,0
2026-01-03 05:50:00,26.086,27.637,2.909,30.346,3.307,36.6,48.952,-70.738,0
2026-01-03 06:00:00,26.862,27.617,2.805,30.159,3.215,37.268,47.112,-69.171,0
2026-01-03 06:10:00,26.126,27.737,2.818,30.51,3.608,39.138,50.701,-69.443,0
2026-01-03 06:20:00,24.539,27.746,2.741,30.522,3.403,37.032,47.154,-68.68,0
2026-01-03 06:30:00,25.618,27.637,2.816,29.796,3.579,36.823,48.702,-71.015,0
2026-01-03 06:40:00,24.869,27.479,3.045,29.842,3.354,38.027,48.979,-69.804,0
2026-01-03 06:50:00,25.35,27.699,2.659,30.132,3.317,37.45,50.967,-71.575,0
2026-01-03 07:00:00,34.73,25.482,4.264,30.082,3.113,46.898,70.002,-82.933,1
2026-01-03 07:10:00,37.024,25.759,4.668,30.773,3.303,46.901,66.507,-79.226,1
2026-01-03 07:20:00,37.714,25.419,4.943,30.69,3.305,46.918,71.042,-80.305,1
2026-01-03 07:30:00,37.517,25.567,4.779,31.012,3.031,43.638,69.4,-79.526,1
2026-01-03 07:40:00,36.946,25.778,4.262,30.829,3.201,46.552,72.56,-81.707,1
2026-01-03 07:50:00,36.046,25.643,4.061,30.827,3.248,44.886,77.049,-80.882,1
2026-01-03 08:00:00,38.76,25.842,4.407,31.239,3.401,46.78,79.989,-81.524,1
2026-01-03 08:10:00,32.585,25.654,5.205,31.051,3.418,45.546,76.324,-77.271,1
2026-01-03 08:20:00,35.996,25.51,5.108,30.979,3.217,48.806,72.099,-82.594,1
2026-01-03 08:30:00,26.324,27.774,2.851,31.543,3.435,37.726,47.201,-69.111,0
2026-01-03 08:40:00,24.308,27.633,2.569,31.136,3.314,37.552,45.77,-69.216,0
2026-01-03 08:50:00,26.137,27.722,2.737,31.062,2.787,37.117,46.785,-69.684,0
2026-01-03 09:00:00,25.986,27.674,2.547,30.948,3.276,38.335,46.746,-71.484,0
2026-01-03 09:10:00,26.236,27.648,2.422,31.562,3.601,37.239,46.388,-71.172,0
2026-01-03 09:20:00,27.088,27.766,2.746,31.824,3.062,37.14,44.911,-70.505,0
2026-01-03 09:30:00,24.521,27.639,2.751,31.449,3.435,38.925,50.261,-72.092,0
2026-01-03 09:40:00,25.559,27.517,2.725,32.001,3.744,38.303,47.908,-67.792,0
2026-01-03 09:50:00,26.393,27.596,2.532,30.931,3.291,37.877,46.941,-68.997,0
2026-01-03 10:00:00,24.878,27.706,2.557,31.678,3.46,38.623,48.688,-69.43,0
2026-01-03 10:10:00,27.023,27.695,2.656,31.762,3.216,38.163,48.151,-71.978,0
2026-01-03 10:20:00,26.252,27.539,2.602,31.6,3.821,38.507,47.778,-71.493,0
2026-01-03 10:30:00,26.59,27.608,2.497,32.767,3.498,37.593,48.495,-69.262,0
2026-01-03 10:40:00,25.599,27.621,2.34,31.988,3.543,39.948,47.483,-66.849,0
2026-01-03 10:50:00,26.57,27.64,2.537,31.947,3.825,37.873,48.43,-70.006,0
2026-01-03 11:00:00,26.748,27.561,2.643,32.177,3.708,39.626,48.561,-68.085,0
2026-01-03 11:10:00,26.162,27.622,2.36,31.545,3.423,38.275,47.481,-69.651,0
2026-01-03 11:20:00,26.161,27.616,2.571,32.058,3.491,39.117,46.774,-68.962,0
2026-01-03 11:30:00,26.183,27.738,2.525,32.746,3.743,39.103,49.91,-67.524,0
2026-01-03 11:40:00,25.385,27.743,2.566,32.259,3.543,39.477,46.28,-69.349,0
2026-01-03 11:50:00,25.881,27.668,2.572,32.265,3.269,37.932,47.83,-69.714,0
2026-01-03 12:00:00,25.872,27.651,2.375,33.089,3.706,39.509,47.857,-67.137,0
2026-01-03 12:10:00,26.24,27.695,2.256,33.175,3.447,40.169,46.002,-68.735,0
2026-01-03 12:20:00,26.664,27.621,2.378,32.96,4.092,38.529,45.633,-67.432,0
2026-01-03 12:30:00,25.214,27.597,2.542,32.693,3.831,38.807,46.439,-69.516,0
2026-01-03 12:40:00,25.858,27.616,2.362,32.841,3.641,38.403,46.18,-66.956,0
2026-01-03 12:50:00,26.971,27.642,2.337,32.714,3.71,38.588,44.431,-68.267,0
2026-01-03 13:00:00,25.402,27.603,2.195,32.716,3.5,40.276,45.874,-68.025,0
2026-01-03 13:10:00,25.334,27.711,2.618,32.767,3.686,38.146,47.518,-68.339,0
2026-01-03 13:20:00,26.038,27.759,2.5,32.983,4.138,38.238,49.31,-69.054,0
2026-01-03 13:30:00,26.473,27.576,2.488,32.902,4.409,40.322,48.023,-68.4,0
2026-01-03 13:40:00,25.874,27.708,2.506,32.78,4.137,39.574,42.34,-68.88,0
2026-01-03 13:50:00,26.78,27.691,2.454,33.466,4.003,40.811,48.168,-67.148,0
2026-01-03 14:00:00,26.432,27.739,2.351,33.532,3.965,38.795,46.005,-68.493,0
2026-01-03 14:10:00,26.403,27.713,2.356,34.103,3.889,39.297,47.822,-69.995,0
2026-01-03 14:20:00,26.183,27.601,2.32,33.33,4.522,38.707,46.978,-70.165,0
2026-01-03 14:30:00,27.404,27.619,2.684,33.722,4.103,39.389,46.655,-70.172,0
2026-01-03 14:40:00,25.61,27.726,2.431,33.78,4.593,37.894,46.816,-67.308,0
2026-01-03 14:50:00,24.329,27.809,2.306,33.632,4.479,39.9,46.96,-69.381,0
2026-01-03 15:00:00,26.832,27.552,2.414,34.029,3.882,39.649,49.42,-67.589,0
2026-01-03 15:10:00,25.365,27.76,2.235,34.085,4.127,39.381,46.966,-67.736,0
2026-01-03 15:20:00,25.737,27.831,2.535,33.972,4.156,39.152,48.958,-67.927,0
2026-01-03 15:30:00,26.553,27.727,2.273,33.809,4.304,38.785,48.698,-67.274,0
2026-01-03 15:40:00,24.489,27.787,2.412,33.812,4.338,40.119,48.21,-67.56,0
2026-01-03 15:50:00,24.707,27.69,2.479,33.494,4.978,38.636,43.798,-70.952,0
2026-01-03 16:00:00,24.435,27.74,2.396,33.724,4.193,40.017,49.029,-68.039,0
2026-01-03 16:10:00,24.972,27.623,2.361,33.819,4.483,41.302,46.201,-67.091,0
2026-01-03 16:20:00,25.806,27.569,2.352,33.672,4.59,40.865,48.32,-65.583,0
2026-01-03 16:30:00,25.836,27.836,2.344,34.245,4.494,38.506,45.289,-65.478,0
2026-01-03 16:40:00,25.632,27.685,2.283,34.533,4.545,39.313,44.914,-69.088,0
2026-01-03 16:50:00,24.418,27.731,2.299,33.817,4.342,40.112,50.614,-67.823,0
2026-01-03 17:00:00,23.758,27.66,2.532,34.252,4.599,39.751,45.343,-69.234,0
2026-01-03 17:10:00,25.381,27.662,2.344,33.805,4.707,38.718,49.139,-65.482,0
2026-01-03 17:20:00,24.979,27.765,2.265,34.073,4.697,40.177,47.301,-66.042,0
2026-01-03 17:30:00,25.597,27.725,2.3,33.947,4.772,39.89,46.344,-66.788,0
2026-01-03 17:40:00,25.732,27.817,2.497,34.406,4.966,41.459,47.032,-66.962,0
2026-01-03 17:50:00,25.302,27.827,2.45,33.961,4.896,39.754,44.784,-65.456,0
2026-01-03 18:00:00,25.702,27.821,2.44,34.554,4.747,40.919,47.116,-65.612,0
2026-01-03 18:10:00,25.294,27.818,2.346,34.112,4.522,38.998,45.207,-65.628,0
2026-01-03 18:20:00,25.468,27.929,2.45,33.966,4.66,39.216,46.46,-66.423,0
2026-01-03 18:30:00,24.566,27.722,2.309,33.747,4.759,40.641,48.854,-67.343,0
2026-01-03 18:40:00,24.895,27.807,2.36,34.264,4.875,40.956,47.663,-65.957,0
2026-01-03 18:50:00,25.12,27.906,2.513,34.476,4.75,39.348,44.556,-65.852,0
2026-01-03 19:00:00,25.518,27.921,2.508,34.243,4.679,40.157,48.775,-67.014,0
2026-01-03 19:10:00,24.629,27.711,2.291,34.912,4.648,39.056,47.249,-67.161,0
2026-01-03 19:20:00,25.229,27.804,2.313,34.608,4.575,40.039,46.306,-65.335,0
2026-01-03 19:30:00,24.638,27.942,2.436,33.976,4.876,40.875,48.647,-64.653,0
2026-01-03 19:40:00,24.701,27.878,2.637,33.945,4.647,39.878,47.024,-67.505,0
2026-01-03 19:50:00,25.323,27.857,2.207,34.192,4.757,40.048,45.249,-66.877,0
2026-01-03 20:00:00,23.306,27.829,2.478,33.702,4.894,39.362,50.697,-66.097,0
2026-01-03 20:10:00,23.752,27.82,2.288,34.37,4.721,39.766,47.364,-65.89,0
2026-01-03 20:20:00,23.58,27.878,2.385,34.051,5.078,41.71,47.273,-67.058,0
2026-01-03 20:30:00,22.941,27.84,2.426,33.975,5.163,40.379,46.716,-64.129,0
2026-01-03 20:40:00,24.057,27.861,2.428,34.084,4.918,39.535,49.595,-65.841,0
2026-01-03 20:50:00,25.014,27.875,2.424,34.403,4.952,40.101,46.553,-65.668,0
2026-01-03 21:00:00,24.246,27.82,2.498,33.813,5.157,39.09,44.745,-64.154,0
2026-01-03 21:10:00,24.541,27.921,2.443,33.665,4.916,39.571,46.332,-66.763,0
2026-01-03 21:20:00,25.121,28.116,2.341,34.182,4.911,41.484,49.971,-66.29,0
2026-01-03 21:30:00,25.244,27.746,2.621,33.94,5.314,40.294,49.11,-67.649,0
2026-01-03 21:40:00,24.223,27.919,2.628,33.434,5.258,41.932,47.184,-66.312,0
2026-01-03 21:50:00,25.174,27.837,2.649,33.491,5.207,40.355,50.146,-67.854,0
2026-01-03 22:00:00,24.247,27.948,2.374,33.499,5.277,40.412,49.052,-65.132,0
2026-01-03 22:10:00,23.552,27.911,2.605,33.497,4.7,40.963,47.258,-65.488,0
2026-01-03 22:20:00,23.678,27.973,2.662,32.833,5.369,38.321,47.472,-66.287,0
2026-01-03 22:30:00,23.013,28.011,2.468,32.704,5.178,40.631,48.397,-66.039,0
2026-01-03 22:40:00,23.383,27.937,2.605,32.868,5.302,40.435,46.341,-64.969,0
2026-01-03 22:50:00,23.71,28.017,2.601,32.773,5.177,41.669,47.882,-67.211,0
2026-01-03 23:00:00,24.479,27.744,2.848,32.817,5.108,41.257,48.465,-65.568,0
2026-01-03 23:10:00,25.076,28.063,2.87,33.195,5.041,39.583,44.909,-64.94,0
2026-01-03 23:20:00,22.86,27.971,2.451,32.842,5.166,41.487,47.642,-67.885,0
2026-01-03 23:30:00,24.058,28.032,2.962,32.898,5.026,40.287,47.474,-64.891,0
2026-01-03 23:40:00,23.011,27.853,2.566,32.328,5.256,39.775,49.909,-67.69,0
2026-01-03 23:50:00,24.027,27.89,2.805,32.52,4.759,40.657,44.777,-65.791,0
2026-01-04 00:00:00,23.56,27.973,2.817,32.812,4.961,40.338,47.449,-67.015,0
2026-01-04 00:10:00,22.326,27.965,2.593,32.739,5.47,41.73,47.309,-63.871,0
2026-01-04 00:20:00,24.214,27.994,2.785,32.201,4.926,40.771,49.945,-66.948,0
2026-01-04 00:30:00,23.097,28.063,2.725,32.434,4.994,40.661,48.179,-67.511,0
2026-01-04 00:40:00,23.104,27.84,2.817,33.069,4.854,41.214,51.533,-65.343,0
2026-01-04 00:50:00,22.686,28.064,2.791,32.215,5.085,41.364,49.534,-65.972,0
2026-01-04 01:00:00,22.935,27.992,2.92,31.901,4.858,41.112,47.646,-67.254,0
2026-01-04 01:10:00,23.65,27.98,2.798,32.004,4.954,41.615,48.86,-64.792,0
2026-01-04 01:20:00,23.176,27.883,2.782,32.018,5.147,40.96,47.835,-67.787,0
2026-01-04 01:30:00,23.497,28.046,2.947,31.855,4.821,40.6,50.064,-66.616,0
2026-01-04 01:40:00,23.479,27.818,2.898,31.818,5.102,41.45,46.164,-66.039,0
2026-01-04 01:50:00,24.11,28.068,2.929,31.246,5.092,40.377,47.125,-64.364,0
2026-01-04 02:00:00,22.905,27.902,2.774,31.336,5.12,40.467,49.474,-63.749,0
2026-01-04 02:10:00,22.071,28.03,2.741,31.543,4.919,41.807,50.907,-63.959,0
2026-01-04 02:20:00,23.812,28.021,2.811,31.461,5.519,41.717,44.784,-65.445,0
2026-01-04 02:30:00,22.794,28.129,2.817,31.244,5.061,40.401,51.269,-68.154,0
2026-01-04 02:40:00,23.768,28.026,2.999,31.305,4.894,40.032,48.591,-64.753,0
2026-01-04 02:50:00,23.218,27.99,3.034,31.313,4.633,41.552,45.501,-63.439,0
2026-01-04 03:00:00,22.82,28.01,2.91,31.529,4.766,41.007,43.538,-63.705,0
2026-01-04 03:10:00,23.119,28.157,3.113,31.11,5.047,40.604,46.238,-64.614,0
2026-01-04 03:20:00,24.204,28.103,3.118,31.213,5.08,40.079,49.006,-66.58,0
2026-01-04 03:30:00,24.256,28.035,2.995,30.813,5.01,40.585,48.973,-65.768,0
2026-01-04 03:40:00,22.816,28.051,2.879,31.133,4.846,40.285,50.283,-62.802,0
2026-01-04 03:50:00,22.845,27.95,3.178,30.997,4.413,39.753,48.206,-66.809,0
2026-01-04 04:00:00,23.452,28.111,2.993,31.102,4.735,40.368,47.252,-66.474,0
2026-01-04 04:10:00,22.073,27.944,3.027,30.983,4.363,40.458,48.555,-63.953,0
2026-01-04 04:20:00,22.865,28.15,2.983,30.876,4.287,39.925,49.412,-65.59,0
2026-01-04 04:30:00,22.582,28.105,2.928,30.574,4.605,40.927,49.82,-66.48,0
2026-01-04 04:40:00,22.789,28.29,2.869,30.634,4.634,41.213,48.038,-63.219,0
2026-01-04 04:50:00,21.955,28.016,3.132,30.862,4.682,40.936,51.135,-64.49,0
2026-01-04 05:00:00,21.395,28.101,2.972,30.206,4.572,39.915,48.449,-65.494,0
2026-01-04 05:10:00,21.028,28.258,3.444,30.16,4.55,40.717,48.056,-66.403,0
2026-01-04 05:20:00,21.668,28.214,2.956,30.391,4.218,40.15,48.701,-62.565,0
2026-01-04 05:30:00,22.102,28.067,2.946,30.423,4.365,39.074,51.667,-65.046,0
2026-01-04 05:40:00,22.191,28.146,3.167,29.942,4.055,40.575,49.549,-63.335,0
2026-01-04 05:50:00,23.726,28.133,3.299,30.158,3.926,40.127,48.594,-63.935,0
2026-01-04 06:00:00,23.119,28.16,3.132,30.108,4.445,42.057,51.568,-65.629,0
2026-01-04 06:10:00,21.646,28.086,3.202,29.325,4.116,41.12,53.815,-65.618,0
2026-01-04 06:20:00,22.54,28.139,2.92,29.985,4.412,40.495,50.393,-63.265,0
2026-01-04 06:30:00,21.988,28.023,3.069,29.971,4.429,40.096,52.294,-63.245,0
2026-01-04 06:40:00,22.052,28.166,3.029,29.937,4.053,39.998,51.996,-67.253,0
2026-01-04 06:50:00,22.36,28.196,2.938,30.457,4.265,39.033,49.099,-64.342,0
2026-01-04 07:00:00,22.643,28.146,3.187,29.508,3.985,38.414,50.295,-65.149,0
2026-01-04 07:10:00,21.953,28.039,2.911,29.619,3.718,39.075,47.997,-66.246,0
2026-01-04 07:20:00,22.917,28.252,3.028,28.971,4.082,39.703,49.996,-64.695,0
2026-01-04 07:30:00,21.355,28.206,3.129,29.696,3.934,38.023,49.297,-66.633,0
2026-01-04 07:40:00,22.142,28.123,3.099,29.709,3.911,39.239,49.758,-65.579,0
2026-01-04 07:50:00,23.94,28.163,3.252,29.654,4.365,39.442,49.193,-65.983,0
2026-01-04 08:00:00,22.263,28.07,3.247,30.208,3.636,39.433,50.086,-65.632,0
2026-01-04 08:10:00,23.097,28.112,3.323,30.112,3.989,39.041,51.621,-65.125,0
2026-01-04 08:20:00,22.144,28.155,3.311,29.832,3.685,39.262,50.508,-66.267,0
2026-01-04 08:30:00,22.475,28.301,3.362,29.671,4.038,40.878,47.428,-63.17,0
2026-01-04 08:40:00,22.018,28.155,3.229,30.159,3.888,39.992,49.502,-64.476,0
2026-01-04 08:50:00,21.928,28.262,3.269,29.795,3.877,38.977,48.171,-62.925,0
2026-01-04 09:00:00,21.492,28.171,3.297,29.52,3.586,39.333,51.406,-65.282,0
2026-01-04 09:10:00,22.331,28.238,3.256,29.214,3.596,39.327,51.934,-65.761,0
2026-01-04 09:20:00,21.427,28.211,3.194,29.67,3.908,38.697,51.551,-63.006,0
2026-01-04 09:30:00,22.483,28.296,3.204,30.102,4.052,38.657,49.733,-65.824,0
2026-01-04 09:40:00,22.771,28.187,3.148,30.65,3.769,40.041,51.657,-65.359,0
2026-01-04 09:50:00,22.264,28.108,3.298,29.894,3.47,38.857,50.428,-64.297,0
2026-01-04 10:00:00,21.803,28.127,3.237,29.626,3.693,38.277,49.287,-66.663,0
2026-01-04 10:10:00,22.319,28.198,3.17,29.503,4.088,39.078,52.734,-64.342,0
2026-01-04 10:20:00,21.784,28.145,3.17,30.137,3.601,39.166,52.933,-64.513,0
2026-01-04 10:30:00,22.655,28.281,3.105,29.356,3.852,37.452,53.23,-63.709,0
2026-01-04 10:40:00,20.719,28.214,3.367,30.198,3.391,38.956,50.49,-64.184,0
2026-01-04 10:50:00,21.767,28.445,3.259,30.326,3.51,39.641,53.77,-63.712,0
2026-01-04 11:00:00,20.611,28.12,3.145,30.229,3.623,39.266,50.821,-65.426,0
2026-01-04 11:10:00,20.962,28.278,3.344,30.039,3.561,40.646,52.948,-66.351,0
2026-01-04 11:20:00,22.968,28.175,3.178,30.356,3.31,39.82,50.914,-62.806,0
2026-01-04 11:30:00,22.646,28.229,3.074,30.262,3.285,39.935,51.493,-67.194,0
2026-01-04 11:40:00,21.522,28.283,3.363,29.976,3.628,40.973,47.601,-67.098,0
2026-01-04 11:50:00,20.981,28.089,3.173,30.945,3.654,39.296,51.478,-64.732,0
2026-01-04 12:00:00,19.966,28.297,3.185,30.225,3.704,38.776,52.248,-63.486,0
2026-01-04 12:10:00,21.671,28.433,3.236,30.672,3.749,39.38,51.408,-65.235,0
2026-01-04 12:20:00,23.756,28.247,3.364,29.609,3.402,38.11,55.37,-64.29,0
2026-01-04 12:30:00,22.377,28.307,3.225,30.959,3.302,38.599,50.179,-67.912,0
2026-01-04 12:40:00,21.694,28.371,3.074,31.086,3.623,37.95,51.319,-66.145,0
2026-01-04 12:50:00,22.424,28.279,3.279,30.643,3.486,38.742,50.767,-67.824,0
2026-01-04 13:00:00,21.02,28.249,3.15,30.89,3.138,37.857,51.444,-64.668,0
2026-01-04 13:10:00,21.92,28.116,3.429,30.954,3.12,37.784,54.377,-67.492,0
2026-01-04 13:20:00,22.214,28.352,3.197,30.599,3.419,38.619,55.243,-67.199,0
2026-01-04 13:30:00,22.101,28.294,2.922,31.083,3.279,38.133,51.383,-65.081,0
2026-01-04 13:40:00,22.733,28.224,3.227,30.677,3.304,36.656,51.405,-64.456,0
2026-01-04 13:50:00,22.439,28.318,3.41,30.817,3.52,36.988,50.686,-65.954,0
2026-01-04 14:00:00,22.686,28.263,3.359,31.495,3.455,37.19,55.182,-65.113,0
2026-01-04 14:10:00,21.757,28.27,3.382,31.514,3.567,37.356,54.91,-65.186,0
2026-01-04 14:20:00,22.888,28.363,3.032,30.999,2.914,38.348,52.762,-66.124,0
2026-01-04 14:30:00,23.423,28.21,3.256,31.064,3.351,38.146,50.502,-67.215,0
2026-01-04 14:40:00,21.626,28.403,3.052,31.17,3.44,38.778,50.724,-65.259,0
2026-01-04 14:50:00,21.708,28.209,3.157,31.728,2.998,38.482,53.444,-65.238,0
2026-01-04 15:00:00,23.289,28.27,2.968,31.198,3.176,38.692,54.186,-64.938,0
2026-01-04 15:10:00,22.246,28.479,3.034,31.751,3.143,38.276,49.539,-65.674,0
2026-01-04 15:20:00,23.389,28.417,3.021,31.965,3.32,37.912,52.74,-67.489,0
2026-01-04 15:30:00,22.124,28.336,3.2,31.75,3.648,38.579,56.291,-65.297,0
2026-01-04 15:40:00,23.48,28.255,3.179,32.213,3.734,38.389,53.047,-66.167,0
2026-01-04 15:50:00,22.583,28.289,3.106,31.832,3.174,37.91,56.18,-66.784,0
2026-01-04 16:00:00,22.701,28.339,2.9,31.942,3.451,38.581,54.726,-66.599,0
2026-01-04 16:10:00,23.646,28.338,3.014,31.753,3.468,35.643,51.665,-67.114,0
2026-01-04 16:20:00,22.328,28.329,2.951,32.53,3.444,37.243,53.149,-65.261,0
2026-01-04 16:30:00,21.954,28.335,3.134,31.984,3.458,37.186,53.503,-68.071,0
2026-01-04 16:40:00,22.331,28.322,3.16,32.452,3.452,38.309,52.079,-67.603,0
2026-01-04 16:50:00,22.995,28.225,3.134,32.382,3.743,38.6,52.106,-66.848,0
2026-01-04 17:00:00,21.616,28.3,2.905,32.116,3.64,36.139,56.622,-64.56,0
2026-01-04 17:10:00,23.193,28.415,2.656,32.347,3.223,38.384,52.208,-65.275,0
2026-01-04 17:20:00,22.404,28.234,2.761,33.12,3.61,36.275,55.965,-68.553,0
2026-01-04 17:30:00,23.62,28.329,3.131,32.781,3.647,36.256,53.296,-65.007,0
2026-01-04 17:40:00,21.177,28.279,2.9,32.432,3.549,36.939,54.092,-65.054,0
2026-01-04 17:50:00,22.339,28.355,2.846,32.964,3.731,36.829,55.206,-68.127,0
2026-01-04 18:00:00,21.746,28.315,3.121,32.878,3.562,35.795,53.173,-69.789,0
2026-01-04 18:10:00,22.386,28.465,3.064,34.209,3.584,37.52,55.328,-66.896,0
2026-01-04 18:20:00,23.176,28.388,2.902,33.169,3.589,37.502,50.678,-65.509,0
2026-01-04 18:30:00,22.916,28.243,2.851,33.004,3.183,37.76,55.208,-64.992,0
2026-01-04 18:40:00,22.904,28.403,2.858,33.701,3.593,36.53,50.027,-67.993,0
2026-01-04 18:50:00,23.009,28.287,2.889,32.624,3.498,36.804,54.116,-64.893,0
2026-01-04 19:00:00,23.303,28.303,3.04,33.365,3.418,36.772,56.116,-69.716,0
2026-01-04 19:10:00,22.495,28.375,2.886,34.092,3.967,38.107,55.752,-67.532,0
2026-01-04 19:20:00,23.737,28.311,2.91,33.413,3.805,34.45,52.348,-67.639,0
2026-01-04 19:30:00,23.747,28.421,2.95,32.905,3.724,35.913,52.632,-65.803,0
2026-01-04 19:40:00,23.595,28.288,2.657,33.429,3.643,36.644,53.55,-65.676,0
2026-01-04 19:50:00,23.757,28.3,2.875,34.131,3.841,35.734,55.176,-66.138,0
2026-01-04 20:00:00,23.617,28.297,2.736,33.806,4.007,36.358,51.235,-68.952,0
2026-01-04 20:10:00,24.877,28.304,2.457,33.43,3.671,36.427,54.919,-66.345,0
2026-01-04 20:20:00,23.434,28.437,2.49,33.532,3.863,35.965,55.554,-66.818,0
2026-01-04 20:30:00,23.323,28.399,2.611,33.621,4.065,36.507,54.534,-69.484,0
2026-01-04 20:40:00,23.054,28.485,2.784,33.987,3.533,36.922,56.038,-70.008,0
2026-01-04 20:50:00,22.902,28.53,2.721,34.369,3.937,36.196,55.544,-66.331,0
2026-01-04 21:00:00,22.798,28.265,2.717,34.308,3.892,35.988,54.215,-67.843,0
2026-01-04 21:10:00,23.091,28.353,2.917,34.135,3.98,36.184,51.752,-69.219,0
2026-01-04 21:20:00,34.597,26.042,4.654,33.542,3.936,47.613,79.042,-76.771,1
2026-01-04 21:30:00,33.986,26.592,4.249,33.574,4.093,43.02,81.523,-77.334,1
2026-01-04 21:40:00,34.695,26.349,3.97,34.254,4.48,45.674,84.78,-78.593,1
2026-01-04 21:50:00,33.746,26.097,4.548,33.622,4.061,43.607,84.666,-79.347,1
2026-01-04 22:00:00,35.098,26.049,4.291,34.037,4.214,46.206,79.417,-77.942,1
2026-01-04 22:10:00,34.186,26.774,3.779,34.242,4.584,45.464,81.087,-77.855,1
2026-01-04 22:20:00,32.859,26.266,4.528,33.755,4.105,44.542,75.911,-79.395,1
2026-01-04 22:30:00,33.108,26.292,4.613,33.81,4.608,47.083,80.707,-76.586,1
2026-01-04 22:40:00,31.971,26.252,4.304,34.147,4.276,44.245,76.181,-80.243,1
2026-01-04 22:50:00,24.288,28.562,2.561,34.366,4.662,35.016,55.58,-69.531,0
2026-01-04 23:00:00,23.187,28.299,2.678,34.567,4.485,35.419,57.942,-67.838,0
2026-01-04 23:10:00,24.197,28.34,2.537,34.412,4.426,36.958,54.798,-69.872,0
2026-01-04 23:20:00,24.472,28.229,2.529,34.226,4.381,37.12,55.376,-68.41,0
2026-01-04 23:30:00,23.703,28.467,2.453,33.937,4.298,34.987,57.757,-69.777,0
2026-01-04 23:40:00,24.509,28.419,2.527,33.818,4.467,35.514,55.725,-69.766,0
2026-01-04 23:50:00,23.401,28.351,2.541,34.007,4.66,35.796,53.934,-66.499,0
2026-01-05 00:00:00,25.398,28.218,2.399,34.318,4.506,36.302,60.561,-68.452,0
